"TIME","GEO","C_BIRTH","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2012","Czechia","Reporting country","65 years or over","Total","Number","1 688 172",""
"2012","Czechia","Reporting country","65 years or over","Males","Number","684 769",""
"2012","Czechia","Reporting country","65 years or over","Females","Number","1 003 403",""
"2012","Czechia","Foreign country","Total","Total","Number","390 843",""
"2012","Czechia","Foreign country","Total","Males","Number","226 313",""
"2012","Czechia","Foreign country","Total","Females","Number","164 530",""
"2012","Czechia","Foreign country","Less than 15 years","Total","Number","15 532",""
"2012","Czechia","Foreign country","Less than 15 years","Males","Number","7 977",""
"2012","Czechia","Foreign country","Less than 15 years","Females","Number","7 555",""
"2012","Czechia","Foreign country","From 15 to 64 years","Total","Number","362 066",""
"2012","Czechia","Foreign country","From 15 to 64 years","Males","Number","211 663",""
"2012","Czechia","Foreign country","From 15 to 64 years","Females","Number","150 403",""
"2012","Czechia","Foreign country","65 years or over","Total","Number","13 245",""
"2012","Czechia","Foreign country","65 years or over","Males","Number","6 673",""
"2012","Czechia","Foreign country","65 years or over","Females","Number","6 572",""
"2012","Denmark","Total","Total","Total","Number","5 580 516",""
"2012","Denmark","Total","Total","Males","Number","2 766 776",""
"2012","Denmark","Total","Total","Females","Number","2 813 740",""
"2012","Denmark","Total","Less than 15 years","Total","Number","986 458",""
"2012","Denmark","Total","Less than 15 years","Males","Number","505 137",""
"2012","Denmark","Total","Less than 15 years","Females","Number","481 321",""
"2012","Denmark","Total","From 15 to 64 years","Total","Number","3 625 974",""
"2012","Denmark","Total","From 15 to 64 years","Males","Number","1 826 436",""
"2012","Denmark","Total","From 15 to 64 years","Females","Number","1 799 538",""
"2012","Denmark","Total","65 years or over","Total","Number","968 084",""
"2012","Denmark","Total","65 years or over","Males","Number","435 203",""
"2012","Denmark","Total","65 years or over","Females","Number","532 881",""
"2012","Denmark","Reporting country","Total","Total","Number","5 048 302",""
"2012","Denmark","Reporting country","Total","Males","Number","2 509 906",""
"2012","Denmark","Reporting country","Total","Females","Number","2 538 396",""
"2012","Denmark","Reporting country","Less than 15 years","Total","Number","947 296",""
"2012","Denmark","Reporting country","Less than 15 years","Males","Number","485 572",""
"2012","Denmark","Reporting country","Less than 15 years","Females","Number","461 724",""
"2012","Denmark","Reporting country","From 15 to 64 years","Total","Number","3 175 983",""
"2012","Denmark","Reporting country","From 15 to 64 years","Males","Number","1 607 804",""
"2012","Denmark","Reporting country","From 15 to 64 years","Females","Number","1 568 179",""
"2012","Denmark","Reporting country","65 years or over","Total","Number","925 023",""
"2012","Denmark","Reporting country","65 years or over","Males","Number","416 530",""
"2012","Denmark","Reporting country","65 years or over","Females","Number","508 493",""
"2012","Denmark","Foreign country","Total","Total","Number","531 540",""
"2012","Denmark","Foreign country","Total","Males","Number","256 495",""
"2012","Denmark","Foreign country","Total","Females","Number","275 045",""
"2012","Denmark","Foreign country","Less than 15 years","Total","Number","39 130",""
"2012","Denmark","Foreign country","Less than 15 years","Males","Number","19 549",""
"2012","Denmark","Foreign country","Less than 15 years","Females","Number","19 581",""
"2012","Denmark","Foreign country","From 15 to 64 years","Total","Number","449 479",""
"2012","Denmark","Foreign country","From 15 to 64 years","Males","Number","218 345",""
"2012","Denmark","Foreign country","From 15 to 64 years","Females","Number","231 134",""
"2012","Denmark","Foreign country","65 years or over","Total","Number","42 931",""
"2012","Denmark","Foreign country","65 years or over","Males","Number","18 601",""
"2012","Denmark","Foreign country","65 years or over","Females","Number","24 330",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Number","80 327 900",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Males","Number","39 229 947",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Females","Number","41 097 953",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Less than 15 years","Total","Number","10 773 006",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Less than 15 years","Males","Number","5 526 053",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Less than 15 years","Females","Number","5 246 953",""
"2012","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Number","52 951 462",""
"2012","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Males","Number","26 630 543",""
"2012","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Females","Number","26 320 919",""
"2012","Germany (until 1990 former territory of the FRG)","Total","65 years or over","Total","Number","16 603 432",""
"2012","Germany (until 1990 former territory of the FRG)","Total","65 years or over","Males","Number","7 073 351",""
"2012","Germany (until 1990 former territory of the FRG)","Total","65 years or over","Females","Number","9 530 081",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Total","Total","Number","70 491 080","b"
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Total","Males","Number","34 458 526",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Total","Females","Number","36 032 554",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Less than 15 years","Total","Number","10 487 164","b"
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Less than 15 years","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","Less than 15 years","Females","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","From 15 to 64 years","Total","Number","44 757 677","b"
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","From 15 to 64 years","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","From 15 to 64 years","Females","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","65 years or over","Total","Number","15 246 239","b"
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","65 years or over","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Reporting country","65 years or over","Females","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Total","Total","Number","9 117 874","b"
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Total","Males","Number","4 434 972",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Total","Females","Number","4 682 902",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Less than 15 years","Total","Number","251 921","b"
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Less than 15 years","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","Less than 15 years","Females","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","From 15 to 64 years","Total","Number","7 707 430","b"
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","From 15 to 64 years","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","From 15 to 64 years","Females","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","65 years or over","Total","Number","1 158 523","b"
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","65 years or over","Males","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Foreign country","65 years or over","Females","Number",":",""
"2012","Estonia","Total","Total","Total","Number","1 318 005",""
"2012","Estonia","Total","Total","Males","Number","610 318",""
"2012","Estonia","Total","Total","Females","Number","707 687",""
"2012","Estonia","Total","Less than 15 years","Total","Number","200 440",""
"2012","Estonia","Total","Less than 15 years","Males","Number","102 428",""
"2012","Estonia","Total","Less than 15 years","Females","Number","98 012",""
"2012","Estonia","Total","From 15 to 64 years","Total","Number","890 141",""
"2012","Estonia","Total","From 15 to 64 years","Males","Number","432 866",""
"2012","Estonia","Total","From 15 to 64 years","Females","Number","457 275",""
"2012","Estonia","Total","65 years or over","Total","Number","227 424",""
"2012","Estonia","Total","65 years or over","Males","Number","75 024",""
"2012","Estonia","Total","65 years or over","Females","Number","152 400",""
"2012","Estonia","Reporting country","Total","Total","Number","1 105 625",""
"2012","Estonia","Reporting country","Total","Males","Number","524 050",""
"2012","Estonia","Reporting country","Total","Females","Number","581 575",""
"2012","Estonia","Reporting country","Less than 15 years","Total","Number","195 545",""
"2012","Estonia","Reporting country","Less than 15 years","Males","Number","99 993",""
"2012","Estonia","Reporting country","Less than 15 years","Females","Number","95 552",""
"2012","Estonia","Reporting country","From 15 to 64 years","Total","Number","760 003",""
"2012","Estonia","Reporting country","From 15 to 64 years","Males","Number","372 961",""
"2012","Estonia","Reporting country","From 15 to 64 years","Females","Number","387 042",""
"2012","Estonia","Reporting country","65 years or over","Total","Number","150 077",""
"2012","Estonia","Reporting country","65 years or over","Males","Number","51 096",""
"2012","Estonia","Reporting country","65 years or over","Females","Number","98 981",""
"2012","Estonia","Foreign country","Total","Total","Number","210 842",""
"2012","Estonia","Foreign country","Total","Males","Number","85 745",""
"2012","Estonia","Foreign country","Total","Females","Number","125 097",""
"2012","Estonia","Foreign country","Less than 15 years","Total","Number","4 810",""
"2012","Estonia","Foreign country","Less than 15 years","Males","Number","2 388",""
"2012","Estonia","Foreign country","Less than 15 years","Females","Number","2 422",""
"2012","Estonia","Foreign country","From 15 to 64 years","Total","Number","129 587",""
"2012","Estonia","Foreign country","From 15 to 64 years","Males","Number","59 634",""
"2012","Estonia","Foreign country","From 15 to 64 years","Females","Number","69 953",""
"2012","Estonia","Foreign country","65 years or over","Total","Number","76 445",""
"2012","Estonia","Foreign country","65 years or over","Males","Number","23 723",""
"2012","Estonia","Foreign country","65 years or over","Females","Number","52 722",""
