"TIME","GEO","AGE","AGEDEF","UNIT","Value","Flag and Footnotes"
"2006","Portugal","Total","Age in completed years","Number","1.37297",""
"2006","Romania","Total","Age in completed years","Number","1.42418",""
"2006","Serbia","Total","Age in completed years","Number","1.42862",""
"2006","Russia","Total","Age in completed years","Number","1.29565",""
"2006","Sweden","Total","Age in completed years","Number","1.85374",""
"2006","Slovenia","Total","Age in completed years","Number","1.31457",""
"2006","Slovakia","Total","Age in completed years","Number","1.25480",""
"2006","San Marino","Total","Age in completed years","Number",":",""
"2006","Turkey","Total","Age in completed years","Number",":",""
"2006","Ukraine","Total","Age in completed years","Number","1.30049",""
"2006","United Kingdom","Total","Age in completed years","Number","1.81567",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2007","Andorra","Total","Age in completed years","Number","1.17811",""
"2007","Albania","Total","Age in completed years","Number","1.61713",""
"2007","Armenia","Total","Age in completed years","Number","1.41237",""
"2007","Austria","Total","Age in completed years","Number","1.38395",""
"2007","Azerbaijan","Total","Age in completed years","Number","1.96811",""
"2007","Belgium","Total","Age in completed years","Number","1.81621",""
"2007","Bulgaria","Total","Age in completed years","Number","1.49167",""
"2007","Belarus","Total","Age in completed years","Number","1.37303",""
"2007","Switzerland","Total","Age in completed years","Number","1.45561",""
"2007","Cyprus","Total","Age in completed years","Number","1.44475",""
"2007","Czechia","Total","Age in completed years","Number","1.44847",""
"2007","Germany including former GDR","Total","Age in completed years","Number","1.36875",""
"2007","Denmark","Total","Age in completed years","Number","1.84230",""
"2007","Estonia","Total","Age in completed years","Number","1.68714",""
"2007","Greece","Total","Age in completed years","Number","1.40756",""
"2007","Spain","Total","Age in completed years","Number","1.37687",""
"2007","Finland","Total","Age in completed years","Number","1.82903",""
"2007","France","Total","Age in completed years","Number","1.97780",""
"2007","Georgia","Total","Age in completed years","Number","1.45044",""
"2007","Croatia","Total","Age in completed years","Number","1.48324",""
"2007","Hungary","Total","Age in completed years","Number","1.31579",""
"2007","Ireland","Total","Age in completed years","Number","2.00564",""
"2007","Iceland","Total","Age in completed years","Number","2.08803",""
"2007","Italy","Total","Age in completed years","Number","1.40043",""
"2007","Liechtenstein","Total","Age in completed years","Number","1.42409",""
"2007","Lithuania","Total","Age in completed years","Number","1.36135",""
"2007","Luxembourg","Total","Age in completed years","Number","1.60846",""
"2007","Latvia","Total","Age in completed years","Number","1.53668",""
"2007","Moldova","Total","Age in completed years","Number","1.24842",""
"2007","Montenegro","Total","Age in completed years","Number","1.79673",""
"2007","North Macedonia","Total","Age in completed years","Number","1.45992",""
"2007","Malta","Total","Age in completed years","Number","1.35276",""
"2007","Netherlands","Total","Age in completed years","Number","1.71670",""
"2007","Norway","Total","Age in completed years","Number","1.90071",""
"2007","Poland","Total","Age in completed years","Number","1.30626",""
"2007","Portugal","Total","Age in completed years","Number","1.34866",""
"2007","Romania","Total","Age in completed years","Number","1.44511",""
"2007","Serbia","Total","Age in completed years","Number","1.37566",""
"2007","Russia","Total","Age in completed years","Number","1.40599",""
"2007","Sweden","Total","Age in completed years","Number","1.87907",""
"2007","Slovenia","Total","Age in completed years","Number","1.38233",""
"2007","Slovakia","Total","Age in completed years","Number","1.27019",""
"2007","San Marino","Total","Age in completed years","Number",":",""
"2007","Turkey","Total","Age in completed years","Number","2.13339",""
"2007","Ukraine","Total","Age in completed years","Number","1.33453",""
"2007","United Kingdom","Total","Age in completed years","Number","1.86459",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2008","Andorra","Total","Age in completed years","Number","1.25228",""
"2008","Albania","Total","Age in completed years","Number","1.58248",""
"2008","Armenia","Total","Age in completed years","Number","1.43438",""
"2008","Austria","Total","Age in completed years","Number","1.41583",""
"2008","Azerbaijan","Total","Age in completed years","Number","1.90432",""
"2008","Belgium","Total","Age in completed years","Number","1.85051",""
"2008","Bulgaria","Total","Age in completed years","Number","1.56468",""
"2008","Belarus","Total","Age in completed years","Number","1.42409",""
"2008","Switzerland","Total","Age in completed years","Number","1.48342",""
"2008","Cyprus","Total","Age in completed years","Number","1.48234",""
"2008","Czechia","Total","Age in completed years","Number","1.51234",""
"2008","Germany including former GDR","Total","Age in completed years","Number","1.37865",""
"2008","Denmark","Total","Age in completed years","Number","1.88764",""
"2008","Estonia","Total","Age in completed years","Number","1.72087",""
"2008","Greece","Total","Age in completed years","Number","1.49688",""
"2008","Spain","Total","Age in completed years","Number","1.44608",""
"2008","Finland","Total","Age in completed years","Number","1.84621",""
"2008","France","Total","Age in completed years","Number","2.00745",""
"2008","Georgia","Total","Age in completed years","Number","1.66191",""
"2008","Croatia","Total","Age in completed years","Number","1.55118",""
"2008","Hungary","Total","Age in completed years","Number","1.34746",""
"2008","Ireland","Total","Age in completed years","Number","2.05938",""
"2008","Iceland","Total","Age in completed years","Number","2.15422",""
"2008","Italy","Total","Age in completed years","Number","1.44725",""
"2008","Liechtenstein","Total","Age in completed years","Number","1.43468",""
"2008","Lithuania","Total","Age in completed years","Number","1.44811",""
"2008","Luxembourg","Total","Age in completed years","Number","1.60600",""
"2008","Latvia","Total","Age in completed years","Number","1.58166",""
"2008","Moldova","Total","Age in completed years","Number","1.26816",""
"2008","Montenegro","Total","Age in completed years","Number","1.89061",""
"2008","North Macedonia","Total","Age in completed years","Number","1.47294",""
"2008","Malta","Total","Age in completed years","Number","1.42540",""
"2008","Netherlands","Total","Age in completed years","Number","1.77185",""
"2008","Norway","Total","Age in completed years","Number","1.95685",""
"2008","Poland","Total","Age in completed years","Number","1.38998",""
"2008","Portugal","Total","Age in completed years","Number","1.39235",""
"2008","Romania","Total","Age in completed years","Number","1.59528",""
"2008","Serbia","Total","Age in completed years","Number","1.40294",""
"2008","Russia","Total","Age in completed years","Number","1.49423",""
"2008","Sweden","Total","Age in completed years","Number","1.90683",""
"2008","Slovenia","Total","Age in completed years","Number","1.52705",""
"2008","Slovakia","Total","Age in completed years","Number","1.34307",""
"2008","San Marino","Total","Age in completed years","Number",":",""
"2008","Turkey","Total","Age in completed years","Number","2.10330",""
"2008","Ukraine","Total","Age in completed years","Number","1.44587",""
"2008","United Kingdom","Total","Age in completed years","Number","1.91011",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2009","Andorra","Total","Age in completed years","Number","1.19414",""
"2009","Albania","Total","Age in completed years","Number","1.62755",""
"2009","Armenia","Total","Age in completed years","Number","1.53422",""
"2009","Austria","Total","Age in completed years","Number","1.39478",""
"2009","Azerbaijan","Total","Age in completed years","Number","1.82076",""
"2009","Belgium","Total","Age in completed years","Number","1.83727",""
"2009","Bulgaria","Total","Age in completed years","Number","1.66041",""
"2009","Belarus","Total","Age in completed years","Number",":",""
"2009","Switzerland","Total","Age in completed years","Number","1.49640",""
"2009","Cyprus","Total","Age in completed years","Number","1.47493",""
"2009","Czechia","Total","Age in completed years","Number","1.51005",""
"2009","Germany including former GDR","Total","Age in completed years","Number","1.35691",""
"2009","Denmark","Total","Age in completed years","Number","1.83868",""
"2009","Estonia","Total","Age in completed years","Number","1.70061",""
"2009","Greece","Total","Age in completed years","Number","1.50435",""
"2009","Spain","Total","Age in completed years","Number","1.37935",""
"2009","Finland","Total","Age in completed years","Number","1.86386",""
"2009","France","Total","Age in completed years","Number","2.00449",""
"2009","Georgia","Total","Age in completed years","Number","1.84674",""
"2009","Croatia","Total","Age in completed years","Number","1.58451",""
"2009","Hungary","Total","Age in completed years","Number","1.32118",""
"2009","Ireland","Total","Age in completed years","Number","2.05615",""
"2009","Iceland","Total","Age in completed years","Number","2.22808",""
"2009","Italy","Total","Age in completed years","Number","1.44921",""
"2009","Liechtenstein","Total","Age in completed years","Number","1.70976",""
"2009","Lithuania","Total","Age in completed years","Number","1.50251",""
"2009","Luxembourg","Total","Age in completed years","Number","1.58730",""
"2009","Latvia","Total","Age in completed years","Number","1.46414",""
"2009","Moldova","Total","Age in completed years","Number","1.31472",""
"2009","Montenegro","Total","Age in completed years","Number","1.97993",""
"2009","North Macedonia","Total","Age in completed years","Number","1.51876",""
"2009","Malta","Total","Age in completed years","Number","1.41587",""
"2009","Netherlands","Total","Age in completed years","Number","1.78933",""
"2009","Norway","Total","Age in completed years","Number","1.97958",""
"2009","Poland","Total","Age in completed years","Number","1.39757",""
"2009","Portugal","Total","Age in completed years","Number","1.34348",""
"2009","Romania","Total","Age in completed years","Number","1.65529",""
"2009","Serbia","Total","Age in completed years","Number","1.43581",""
"2009","Russia","Total","Age in completed years","Number","1.53743",""
"2009","Sweden","Total","Age in completed years","Number","1.93540",""
"2009","Slovenia","Total","Age in completed years","Number","1.53305",""
"2009","Slovakia","Total","Age in completed years","Number","1.43950",""
"2009","San Marino","Total","Age in completed years","Number",":",""
"2009","Turkey","Total","Age in completed years","Number","2.09198",""
"2009","Ukraine","Total","Age in completed years","Number",":",""
"2009","United Kingdom","Total","Age in completed years","Number","1.89146",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2010","Andorra","Total","Age in completed years","Number","1.27491",""
"2010","Albania","Total","Age in completed years","Number","1.63118",""
"2010","Armenia","Total","Age in completed years","Number",":",""
"2010","Austria","Total","Age in completed years","Number","1.44231",""
"2010","Azerbaijan","Total","Age in completed years","Number","1.92400",""
"2010","Belgium","Total","Age in completed years","Number","1.86219",""
"2010","Bulgaria","Total","Age in completed years","Number","1.57444",""
"2010","Belarus","Total","Age in completed years","Number",":",""
"2010","Switzerland","Total","Age in completed years","Number","1.52256",""
"2010","Cyprus","Total","Age in completed years","Number","1.43813",""
"2010","Czechia","Total","Age in completed years","Number","1.51363",""
"2010","Germany including former GDR","Total","Age in completed years","Number","1.39206",""
"2010","Denmark","Total","Age in completed years","Number","1.87025",""
"2010","Estonia","Total","Age in completed years","Number","1.72048",""
"2010","Greece","Total","Age in completed years","Number","1.48161",""
"2010","Spain","Total","Age in completed years","Number","1.36904",""
"2010","Finland","Total","Age in completed years","Number","1.86967",""
"2010","France","Total","Age in completed years","Number","2.02970",""
"2010","Georgia","Total","Age in completed years","Number","1.81063",""
"2010","Croatia","Total","Age in completed years","Number","1.54806",""
"2010","Hungary","Total","Age in completed years","Number","1.24982",""
"2010","Ireland","Total","Age in completed years","Number","2.04899",""
"2010","Iceland","Total","Age in completed years","Number","2.19661",""
"2010","Italy","Total","Age in completed years","Number","1.45512",""
"2010","Liechtenstein","Total","Age in completed years","Number","1.40317",""
"2010","Lithuania","Total","Age in completed years","Number","1.49995",""
"2010","Luxembourg","Total","Age in completed years","Number","1.62677",""
"2010","Latvia","Total","Age in completed years","Number","1.35784",""
"2010","Moldova","Total","Age in completed years","Number","1.29559",""
"2010","Montenegro","Total","Age in completed years","Number","1.69651",""
"2010","North Macedonia","Total","Age in completed years","Number","1.55571",""
"2010","Malta","Total","Age in completed years","Number","1.36253",""
"2010","Netherlands","Total","Age in completed years","Number","1.79434",""
"2010","Norway","Total","Age in completed years","Number","1.94577",""
"2010","Poland","Total","Age in completed years","Number","1.41311","b"
"2010","Portugal","Total","Age in completed years","Number","1.38969",""
"2010","Romania","Total","Age in completed years","Number","1.58502",""
"2010","Serbia","Total","Age in completed years","Number","1.40340",""
"2010","Russia","Total","Age in completed years","Number","1.56549",""
"2010","Sweden","Total","Age in completed years","Number","1.98496",""
"2010","Slovenia","Total","Age in completed years","Number","1.57445",""
"2010","Slovakia","Total","Age in completed years","Number","1.43091",""
"2010","San Marino","Total","Age in completed years","Number",":",""
"2010","Turkey","Total","Age in completed years","Number","2.03943",""
"2010","Ukraine","Total","Age in completed years","Number","1.42883",""
"2010","United Kingdom","Total","Age in completed years","Number","1.92158",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2011","Andorra","Total","Age in completed years","Number",":",""
"2011","Albania","Total","Age in completed years","Number","1.64833",""
"2011","Armenia","Total","Age in completed years","Number",":",""
"2011","Austria","Total","Age in completed years","Number","1.42994",""
"2011","Azerbaijan","Total","Age in completed years","Number",":",""
"2011","Belgium","Total","Age in completed years","Number","1.81431","b"
"2011","Bulgaria","Total","Age in completed years","Number","1.50856",""
"2011","Belarus","Total","Age in completed years","Number","1.51498",""
"2011","Switzerland","Total","Age in completed years","Number","1.51731","b"
"2011","Cyprus","Total","Age in completed years","Number","1.34964",""
"2011","Czechia","Total","Age in completed years","Number","1.42660",""
"2011","Germany including former GDR","Total","Age in completed years","Number","1.39091","b"
"2011","Denmark","Total","Age in completed years","Number","1.75169",""
"2011","Estonia","Total","Age in completed years","Number","1.61316",""
"2011","Greece","Total","Age in completed years","Number","1.39528",""
"2011","Spain","Total","Age in completed years","Number","1.34238",""
"2011","Finland","Total","Age in completed years","Number","1.82695",""
"2011","France","Total","Age in completed years","Number","2.01100",""
"2011","Georgia","Total","Age in completed years","Number",":",""
"2011","Croatia","Total","Age in completed years","Number","1.48132",""
"2011","Hungary","Total","Age in completed years","Number","1.23322",""
"2011","Ireland","Total","Age in completed years","Number","2.02614",""
"2011","Iceland","Total","Age in completed years","Number","2.01704",""
"2011","Italy","Total","Age in completed years","Number","1.43722",""
"2011","Liechtenstein","Total","Age in completed years","Number","1.68784",""
"2011","Lithuania","Total","Age in completed years","Number","1.55147",""
"2011","Luxembourg","Total","Age in completed years","Number","1.52217",""
"2011","Latvia","Total","Age in completed years","Number","1.33326",""
"2011","Moldova","Total","Age in completed years","Number","1.26617",""
"2011","Montenegro","Total","Age in completed years","Number","1.65153",""
"2011","North Macedonia","Total","Age in completed years","Number","1.45753",""
"2011","Malta","Total","Age in completed years","Number","1.45155",""
"2011","Netherlands","Total","Age in completed years","Number","1.75831",""
"2011","Norway","Total","Age in completed years","Number","1.88057",""
"2011","Poland","Total","Age in completed years","Number","1.33118",""
"2011","Portugal","Total","Age in completed years","Number","1.34672",""
"2011","Romania","Total","Age in completed years","Number","1.47113",""
"2011","Serbia","Total","Age in completed years","Number","1.40017","b"
"2011","Russia","Total","Age in completed years","Number",":",""
"2011","Sweden","Total","Age in completed years","Number","1.90133",""
"2011","Slovenia","Total","Age in completed years","Number","1.56128",""
"2011","Slovakia","Total","Age in completed years","Number","1.44943",""
"2011","San Marino","Total","Age in completed years","Number",":",""
"2011","Turkey","Total","Age in completed years","Number","2.03052",""
"2011","Ukraine","Total","Age in completed years","Number","1.45879",""
"2011","United Kingdom","Total","Age in completed years","Number","1.91117",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2012","Andorra","Total","Age in completed years","Number",":",""
"2012","Albania","Total","Age in completed years","Number","1.70506",""
"2012","Armenia","Total","Age in completed years","Number",":",""
"2012","Austria","Total","Age in completed years","Number","1.43955",""
"2012","Azerbaijan","Total","Age in completed years","Number","1.99712",""
"2012","Belgium","Total","Age in completed years","Number","1.79743",""
"2012","Bulgaria","Total","Age in completed years","Number","1.50111",""
"2012","Belarus","Total","Age in completed years","Number","1.62005",""
"2012","Switzerland","Total","Age in completed years","Number","1.52500",""
"2012","Cyprus","Total","Age in completed years","Number","1.39266",""
"2012","Czechia","Total","Age in completed years","Number","1.45163",""
"2012","Germany including former GDR","Total","Age in completed years","Number","1.40930",""
"2012","Denmark","Total","Age in completed years","Number","1.72831",""
"2012","Estonia","Total","Age in completed years","Number","1.55941",""
"2012","Greece","Total","Age in completed years","Number","1.34472",""
"2012","Spain","Total","Age in completed years","Number","1.32109",""
"2012","Finland","Total","Age in completed years","Number","1.80069",""
"2012","France","Total","Age in completed years","Number","2.00938",""
"2012","Georgia","Total","Age in completed years","Number",":",""
"2012","Croatia","Total","Age in completed years","Number","1.51320",""
"2012","Hungary","Total","Age in completed years","Number","1.33735","b"
"2012","Ireland","Total","Age in completed years","Number","1.98295",""
"2012","Iceland","Total","Age in completed years","Number","2.03680",""
"2012","Italy","Total","Age in completed years","Number","1.42845",""
"2012","Liechtenstein","Total","Age in completed years","Number","1.50778",""
"2012","Lithuania","Total","Age in completed years","Number","1.59575",""
"2012","Luxembourg","Total","Age in completed years","Number","1.57330","b"
"2012","Latvia","Total","Age in completed years","Number","1.43997",""
"2012","Moldova","Total","Age in completed years","Number","1.27882",""
"2012","Montenegro","Total","Age in completed years","Number","1.71743",""
"2012","North Macedonia","Total","Age in completed years","Number","1.51000",""
"2012","Malta","Total","Age in completed years","Number","1.42084",""
"2012","Netherlands","Total","Age in completed years","Number","1.72213",""
"2012","Norway","Total","Age in completed years","Number","1.85135",""
"2012","Poland","Total","Age in completed years","Number","1.33214",""
"2012","Portugal","Total","Age in completed years","Number","1.28038",""
"2012","Romania","Total","Age in completed years","Number","1.52432",""
"2012","Serbia","Total","Age in completed years","Number","1.44942",""
"2012","Russia","Total","Age in completed years","Number",":",""
"2012","Sweden","Total","Age in completed years","Number","1.90549",""
"2012","Slovenia","Total","Age in completed years","Number","1.58000",""
"2012","Slovakia","Total","Age in completed years","Number","1.33882",""
"2012","San Marino","Total","Age in completed years","Number","1.25775",""
"2012","Turkey","Total","Age in completed years","Number","2.08648",""
"2012","Ukraine","Total","Age in completed years","Number","1.53123",""
"2012","United Kingdom","Total","Age in completed years","Number","1.91631",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2013","Andorra","Total","Age in completed years","Number",":",""
"2013","Albania","Total","Age in completed years","Number","1.72964",""
"2013","Armenia","Total","Age in completed years","Number",":",""
"2013","Austria","Total","Age in completed years","Number","1.43547",""
"2013","Azerbaijan","Total","Age in completed years","Number","1.97578",""
"2013","Belgium","Total","Age in completed years","Number","1.75557",""
"2013","Bulgaria","Total","Age in completed years","Number","1.47992",""
"2013","Belarus","Total","Age in completed years","Number","1.66766",""
"2013","Switzerland","Total","Age in completed years","Number","1.51562",""
"2013","Cyprus","Total","Age in completed years","Number","1.29597",""
"2013","Czechia","Total","Age in completed years","Number","1.45545",""
"2013","Germany including former GDR","Total","Age in completed years","Number","1.41871",""
"2013","Denmark","Total","Age in completed years","Number","1.66802",""
"2013","Estonia","Total","Age in completed years","Number","1.52109",""
"2013","Greece","Total","Age in completed years","Number","1.29228",""
"2013","Spain","Total","Age in completed years","Number","1.27371",""
"2013","Finland","Total","Age in completed years","Number","1.74709",""
"2013","France","Total","Age in completed years","Number","1.98938",""
"2013","Georgia","Total","Age in completed years","Number",":",""
"2013","Croatia","Total","Age in completed years","Number","1.45670",""
"2013","Hungary","Total","Age in completed years","Number","1.35128",""
"2013","Ireland","Total","Age in completed years","Number","1.92648",""
"2013","Iceland","Total","Age in completed years","Number","1.93270",""
"2013","Italy","Total","Age in completed years","Number","1.38616",""
"2013","Liechtenstein","Total","Age in completed years","Number","1.45108",""
"2013","Lithuania","Total","Age in completed years","Number","1.58576",""
"2013","Luxembourg","Total","Age in completed years","Number","1.54914",""
"2013","Latvia","Total","Age in completed years","Number","1.52299",""
"2013","Moldova","Total","Age in completed years","Number",":",""
"2013","Montenegro","Total","Age in completed years","Number","1.73088",""
"2013","North Macedonia","Total","Age in completed years","Number","1.48638",""
"2013","Malta","Total","Age in completed years","Number","1.35937",""
"2013","Netherlands","Total","Age in completed years","Number","1.67843",""
"2013","Norway","Total","Age in completed years","Number","1.77866",""
"2013","Poland","Total","Age in completed years","Number","1.28716",""
"2013","Portugal","Total","Age in completed years","Number","1.20925",""
"2013","Romania","Total","Age in completed years","Number","1.45624",""
"2013","Serbia","Total","Age in completed years","Number","1.42684",""
"2013","Russia","Total","Age in completed years","Number",":",""
"2013","Sweden","Total","Age in completed years","Number","1.88834",""
"2013","Slovenia","Total","Age in completed years","Number","1.54621",""
"2013","Slovakia","Total","Age in completed years","Number","1.33940",""
"2013","San Marino","Total","Age in completed years","Number",":",""
"2013","Turkey","Total","Age in completed years","Number","2.08498",""
"2013","Ukraine","Total","Age in completed years","Number",":",""
"2013","United Kingdom","Total","Age in completed years","Number","1.82816",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2014","Andorra","Total","Age in completed years","Number",":",""
"2014","Albania","Total","Age in completed years","Number","1.73440",""
"2014","Armenia","Total","Age in completed years","Number",":",""
"2014","Austria","Total","Age in completed years","Number","1.46365",""
"2014","Azerbaijan","Total","Age in completed years","Number","1.96592",""
"2014","Belgium","Total","Age in completed years","Number","1.74223",""
"2014","Bulgaria","Total","Age in completed years","Number","1.53405",""
"2014","Belarus","Total","Age in completed years","Number","1.69619",""
"2014","Switzerland","Total","Age in completed years","Number","1.53825",""
"2014","Cyprus","Total","Age in completed years","Number","1.31423",""
"2014","Czechia","Total","Age in completed years","Number","1.52756",""
"2014","Germany including former GDR","Total","Age in completed years","Number","1.47486",""
"2014","Denmark","Total","Age in completed years","Number","1.69034",""
"2014","Estonia","Total","Age in completed years","Number","1.53817",""
"2014","Greece","Total","Age in completed years","Number","1.29838",""
"2014","Spain","Total","Age in completed years","Number","1.31925",""
"2014","Finland","Total","Age in completed years","Number","1.71006",""
"2014","France","Total","Age in completed years","Number","2.00041","b"
"2014","Georgia","Total","Age in completed years","Number","1.97332",""
"2014","Croatia","Total","Age in completed years","Number","1.45715",""
"2014","Hungary","Total","Age in completed years","Number","1.43752",""
"2014","Ireland","Total","Age in completed years","Number","1.89256",""
"2014","Iceland","Total","Age in completed years","Number","1.93186",""
"2014","Italy","Total","Age in completed years","Number","1.36859",""
"2014","Liechtenstein","Total","Age in completed years","Number","1.59242",""
"2014","Lithuania","Total","Age in completed years","Number","1.62739",""
"2014","Luxembourg","Total","Age in completed years","Number","1.49683",""
"2014","Latvia","Total","Age in completed years","Number","1.64564",""
"2014","Moldova","Total","Age in completed years","Number",":",""
"2014","Montenegro","Total","Age in completed years","Number","1.75417",""
"2014","North Macedonia","Total","Age in completed years","Number","1.52188",""
"2014","Malta","Total","Age in completed years","Number","1.37981",""
"2014","Netherlands","Total","Age in completed years","Number","1.71233",""
"2014","Norway","Total","Age in completed years","Number","1.75283",""
"2014","Poland","Total","Age in completed years","Number","1.32071",""
"2014","Portugal","Total","Age in completed years","Number","1.23037",""
"2014","Romania","Total","Age in completed years","Number","1.56301",""
"2014","Serbia","Total","Age in completed years","Number","1.46294",""
"2014","Russia","Total","Age in completed years","Number",":",""
"2014","Sweden","Total","Age in completed years","Number","1.88067",""
"2014","Slovenia","Total","Age in completed years","Number","1.57775",""
"2014","Slovakia","Total","Age in completed years","Number","1.36675",""
"2014","San Marino","Total","Age in completed years","Number",":",""
"2014","Turkey","Total","Age in completed years","Number","2.16574",""
"2014","Ukraine","Total","Age in completed years","Number","1.45856",""
"2014","United Kingdom","Total","Age in completed years","Number","1.81292",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2015","Andorra","Total","Age in completed years","Number",":",""
"2015","Albania","Total","Age in completed years","Number","1.59469",""
"2015","Armenia","Total","Age in completed years","Number","1.62067",""
"2015","Austria","Total","Age in completed years","Number","1.49020",""
"2015","Azerbaijan","Total","Age in completed years","Number","1.94264",""
"2015","Belgium","Total","Age in completed years","Number","1.69586",""
"2015","Bulgaria","Total","Age in completed years","Number","1.52987",""
"2015","Belarus","Total","Age in completed years","Number","1.72430",""
"2015","Switzerland","Total","Age in completed years","Number","1.53939",""
"2015","Cyprus","Total","Age in completed years","Number","1.32024",""
"2015","Czechia","Total","Age in completed years","Number","1.56948",""
"2015","Germany including former GDR","Total","Age in completed years","Number","1.50232",""
"2015","Denmark","Total","Age in completed years","Number","1.71295",""
"2015","Estonia","Total","Age in completed years","Number","1.57811","b"
"2015","Greece","Total","Age in completed years","Number","1.32801",""
"2015","Spain","Total","Age in completed years","Number","1.33261",""
"2015","Finland","Total","Age in completed years","Number","1.64963",""
"2015","France","Total","Age in completed years","Number","1.95692",""
"2015","Georgia","Total","Age in completed years","Number","2.21445",""
"2015","Croatia","Total","Age in completed years","Number","1.39935",""
"2015","Hungary","Total","Age in completed years","Number","1.44697",""
"2015","Ireland","Total","Age in completed years","Number","1.85272",""
"2015","Iceland","Total","Age in completed years","Number","1.80473",""
"2015","Italy","Total","Age in completed years","Number","1.34789",""
"2015","Liechtenstein","Total","Age in completed years","Number","1.40072",""
"2015","Lithuania","Total","Age in completed years","Number","1.70273",""
"2015","Luxembourg","Total","Age in completed years","Number","1.46584",""
"2015","Latvia","Total","Age in completed years","Number","1.69905",""
"2015","Moldova","Total","Age in completed years","Number",":",""
"2015","Montenegro","Total","Age in completed years","Number","1.73528",""
"2015","North Macedonia","Total","Age in completed years","Number","1.49528",""
"2015","Malta","Total","Age in completed years","Number","1.37375",""
"2015","Netherlands","Total","Age in completed years","Number","1.65772",""
"2015","Norway","Total","Age in completed years","Number","1.72467",""
"2015","Poland","Total","Age in completed years","Number","1.31811",""
"2015","Portugal","Total","Age in completed years","Number","1.30616",""
"2015","Romania","Total","Age in completed years","Number","1.62008",""
"2015","Serbia","Total","Age in completed years","Number","1.46026",""
"2015","Russia","Total","Age in completed years","Number",":",""
"2015","Sweden","Total","Age in completed years","Number","1.84875",""
"2015","Slovenia","Total","Age in completed years","Number","1.57132",""
"2015","Slovakia","Total","Age in completed years","Number","1.40379",""
"2015","San Marino","Total","Age in completed years","Number",":",""
"2015","Turkey","Total","Age in completed years","Number","2.14068",""
"2015","Ukraine","Total","Age in completed years","Number","1.36249",""
"2015","United Kingdom","Total","Age in completed years","Number","1.80327",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":","p"
"2016","Andorra","Total","Age in completed years","Number",":",""
"2016","Albania","Total","Age in completed years","Number","1.53794",""
"2016","Armenia","Total","Age in completed years","Number","1.62480",""
"2016","Austria","Total","Age in completed years","Number","1.52920",""
"2016","Azerbaijan","Total","Age in completed years","Number","1.89964",""
"2016","Belgium","Total","Age in completed years","Number","1.68349",""
"2016","Bulgaria","Total","Age in completed years","Number","1.54243",""
"2016","Belarus","Total","Age in completed years","Number","1.73327",""
"2016","Switzerland","Total","Age in completed years","Number","1.54485",""
"2016","Cyprus","Total","Age in completed years","Number","1.36508",""
"2016","Czechia","Total","Age in completed years","Number","1.62987",""
"2016","Germany including former GDR","Total","Age in completed years","Number","1.59662",""
"2016","Denmark","Total","Age in completed years","Number","1.78505",""
"2016","Estonia","Total","Age in completed years","Number","1.60481",""
"2016","Greece","Total","Age in completed years","Number","1.38196",""
"2016","Spain","Total","Age in completed years","Number","1.33653",""
"2016","Finland","Total","Age in completed years","Number","1.56703",""
"2016","France","Total","Age in completed years","Number","1.92500",""
"2016","Georgia","Total","Age in completed years","Number","2.22789",""
"2016","Croatia","Total","Age in completed years","Number","1.42419",""
"2016","Hungary","Total","Age in completed years","Number","1.53106",""
"2016","Ireland","Total","Age in completed years","Number","1.80810",""
"2016","Iceland","Total","Age in completed years","Number","1.74459",""
"2016","Italy","Total","Age in completed years","Number","1.34070",""
"2016","Liechtenstein","Total","Age in completed years","Number","1.61054",""
"2016","Lithuania","Total","Age in completed years","Number","1.68878",""
"2016","Luxembourg","Total","Age in completed years","Number","1.41146",""
"2016","Latvia","Total","Age in completed years","Number","1.73786",""
"2016","Moldova","Total","Age in completed years","Number",":",""
"2016","Montenegro","Total","Age in completed years","Number","1.79493",""
"2016","North Macedonia","Total","Age in completed years","Number","1.50150",""
"2016","Malta","Total","Age in completed years","Number","1.37326",""
"2016","Netherlands","Total","Age in completed years","Number","1.66277",""
"2016","Norway","Total","Age in completed years","Number","1.70733",""
"2016","Poland","Total","Age in completed years","Number","1.38513",""
"2016","Portugal","Total","Age in completed years","Number","1.36036",""
"2016","Romania","Total","Age in completed years","Number","1.69131",""
"2016","Serbia","Total","Age in completed years","Number","1.46013",""
"2016","Russia","Total","Age in completed years","Number",":",""
